max_depth,max_features,min_samples_split,n_estimators,Accuracy
40,log2,4,30,0.8760134190662565
40,log2,4,40,0.8719131488211722
40,log2,4,50,0.8759947814742335
40,log2,4,60,0.8760041002702451
40,log2,4,70,0.8705619233994968
40,log2,4,80,0.8732830118348709
40,log2,4,90,0.8691920603857982
40,log2,4,100,0.8719131488211722
40,log2,4,110,0.869192060385798
40,log2,4,120,0.8719131488211722
40,log2,4,130,0.8719131488211722
40,log2,4,140,0.8719131488211722
40,log2,4,150,0.8732736930388594
40,log2,4,160,0.8678221973720996
40,log2,4,170,0.8664616531544125
40,log2,4,180,0.8678221973720996
40,log2,4,190,0.8691827415897866
40,log2,4,200,0.8746249184605348
40,log2,6,10,0.8637498835150497
40,log2,6,20,0.8541981176032056
40,log2,6,30,0.866470971950424
40,log2,6,40,0.8664616531544125
40,log2,6,50,0.8678221973720994
40,log2,6,60,0.8664616531544125
40,log2,6,70,0.8678221973720996
40,log2,6,80,0.8732643742428478
40,log2,6,90,0.8719038300251608
40,log2,6,100,0.8719038300251608
40,log2,6,110,0.8705526046034852
40,log2,6,120,0.8746342372565465
40,log2,6,130,0.875985462678222
40,log2,6,140,0.8732643742428479
40,log2,6,150,0.8719038300251608
40,log2,6,160,0.8719038300251608
40,log2,6,170,0.869192060385798
40,log2,6,180,0.8719038300251608
40,log2,6,190,0.8705432858074736
40,log2,6,200,0.8691827415897866
40,log2,8,10,0.859640294473954
40,log2,8,20,0.8596682508619885
40,log2,8,30,0.8678594725561457
40,log2,8,40,0.8692013791818098
40,log2,8,50,0.8719317864131954
40,log2,8,60,0.8746528748485696
40,log2,8,70,0.8733016494268939
40,log2,8,80,0.8719317864131954
40,log2,8,90,0.876022737862268
40,log2,8,100,0.8760227378622683
40,log2,8,110,0.8732830118348709
40,log2,8,120,0.8732923306308825
40,log2,8,130,0.8746342372565463
40,log2,8,140,0.8719131488211722
40,log2,8,150,0.867831516168111
40,log2,8,160,0.8705432858074736
40,log2,8,170,0.8705432858074736
40,log2,8,180,0.8691827415897866
40,log2,8,190,0.8678221973720994
40,log2,8,200,0.8678221973720994
40,log2,10,10,0.8569285248345914
40,log2,10,20,0.8623800205013513
40,log2,10,30,0.8650917901407139
40,log2,10,40,0.8678221973720994
40,log2,10,50,0.8705339670114622
40,log2,10,60,0.8732550554468362
40,log2,10,70,0.8773460068959091
40,log2,10,80,0.8759947814742335
40,log2,10,90,0.8787158699096077
40,log2,10,100,0.8787158699096077
40,log2,10,110,0.8773553256919205
40,log2,10,120,0.8773553256919205
40,log2,10,130,0.8759947814742335
40,log2,10,140,0.8773646444879322
40,log2,10,150,0.8760041002702451
40,log2,10,160,0.8760041002702451
40,log2,10,170,0.8746528748485696
40,log2,10,180,0.8746528748485696
40,log2,10,190,0.874643556052558
40,log2,10,200,0.873283011834871
40,log2,12,10,0.843295126269686
40,log2,12,20,0.8705526046034852
40,log2,12,30,0.8705526046034852
40,log2,12,40,0.8651011089367253
40,log2,12,50,0.8678221973720994
40,log2,12,60,0.8678221973720996
40,log2,12,70,0.8691827415897866
40,log2,12,80,0.8718945112291492
40,log2,12,90,0.875985462678222
40,log2,12,100,0.8732643742428478
40,log2,12,110,0.8759947814742335
40,log2,12,120,0.8746249184605348
40,log2,12,130,0.8719038300251608
40,log2,12,140,0.8732736930388594
40,log2,12,150,0.8651011089367253
40,log2,12,160,0.867831516168111
40,log2,12,170,0.867831516168111
40,log2,12,180,0.8705526046034852
40,log2,12,190,0.8705526046034852
40,log2,12,200,0.8691920603857982
40,log2,14,10,0.8596962072500233
40,log2,14,20,0.8555679806169042
40,log2,14,30,0.8623707017053397
40,log2,14,40,0.8623613829093282
40,log2,14,50,0.8664430155623893
40,log2,14,60,0.8664430155623893
40,log2,14,70,0.861000838691641
40,log2,14,80,0.8664336967663779
40,log2,14,90,0.8664430155623893
40,log2,14,100,0.8705339670114622
40,log2,14,110,0.8705339670114622
40,log2,14,120,0.8705339670114622
40,log2,14,130,0.8678128785760879
40,log2,14,140,0.8705432858074736
40,log2,14,150,0.8678128785760879
40,log2,14,160,0.8678221973720994
40,log2,14,170,0.8678221973720994
40,log2,14,180,0.8691827415897866
40,log2,14,190,0.8678128785760879
40,log2,14,200,0.8678221973720994
40,,2,10,0.8214705060106235
40,,2,20,0.8350852669835058
40,,2,30,0.8351039045755287
40,,2,40,0.8432858074736744
40,,2,50,0.843295126269686
40,,2,60,0.844655670487373
40,,2,70,0.8446463516913616
40,,2,80,0.839204174820613
40,,2,90,0.8405647190383002
40,,2,100,0.8378436306029261
40,,2,110,0.8378529493989376
40,,2,120,0.841934582051999
40,,2,130,0.843295126269686
40,,2,140,0.843295126269686
40,,2,150,0.8460162147050602
40,,2,160,0.8487373031404342
40,,2,170,0.8473767589227471
40,,2,180,0.844655670487373
40,,2,190,0.8419439008480104
40,,2,200,0.844655670487373
40,,4,10,0.8337526791538533
40,,4,20,0.837824993010903
40,,4,30,0.8392041748206133
40,,4,40,0.844655670487373
40,,4,50,0.8514583915758083
40,,4,60,0.8473860777187587
40,,4,70,0.8487279843444228
40,,4,80,0.8460068959090485
40,,4,90,0.8419252632559873
40,,4,100,0.8405647190383002
40,,4,110,0.8419439008480104
40,,4,120,0.8419439008480104
40,,4,130,0.8433044450656976
40,,4,140,0.8501071661541328
40,,4,150,0.8473767589227471
40,,4,160,0.8460162147050602
40,,4,170,0.8487373031404342
40,,4,180,0.8460162147050602
40,,4,190,0.8473767589227472
40,,4,200,0.8473767589227472
40,,6,10,0.8242102320380207
40,,6,20,0.8432671698816513
40,,6,30,0.8337433603578417
40,,6,40,0.8419439008480104
40,,6,50,0.8419252632559873
40,,6,60,0.8460255335010718
40,,6,70,0.8405647190383003
40,,6,80,0.8405647190383003
40,,6,90,0.8446463516913616
40,,6,100,0.8432858074736744
40,,6,110,0.8405647190383002
40,,6,120,0.8405647190383002
40,,6,130,0.8473860777187587
40,,6,140,0.8473767589227471
40,,6,150,0.8473767589227471
40,,6,160,0.8487373031404342
40,,6,170,0.8487559407324573
40,,6,180,0.8460255335010718
40,,6,190,0.8460255335010718
40,,6,200,0.8460255335010718
40,,8,10,0.8337433603578418
40,,8,20,0.8500698909700866
40,,8,30,0.8432858074736744
40,,8,40,0.8432858074736744
40,,8,50,0.8460068959090485
40,,8,60,0.8460162147050602
40,,8,70,0.8460068959090485
40,,8,80,0.8460068959090485
40,,8,90,0.8487373031404342
40,,8,100,0.8487466219364457
40,,8,110,0.8473767589227471
40,,8,120,0.8514677103718199
40,,8,130,0.8514677103718199
40,,8,140,0.8514677103718199
40,,8,150,0.8555493430248813
40,,8,160,0.8555493430248813
40,,8,170,0.8555586618208928
40,,8,180,0.8541981176032056
40,,8,190,0.8541887988071941
40,,8,200,0.8528282545895071
40,,10,10,0.837824993010903
40,,10,20,0.8487093467523996
40,,10,30,0.8432858074736744
40,,10,40,0.8419252632559873
40,,10,50,0.8460068959090487
40,,10,60,0.8500978473581213
40,,10,70,0.8487186655484111
40,,10,80,0.8514583915758085
40,,10,90,0.8500978473581213
40,,10,100,0.8473767589227471
40,,10,110,0.8473674401267356
40,,10,120,0.8514583915758085
40,,10,130,0.8514583915758085
40,,10,140,0.8514583915758085
40,,10,150,0.8500978473581213
40,,10,160,0.8500978473581213
40,,10,170,0.8541887988071941
40,,10,180,0.8514583915758085
40,,10,190,0.8500978473581213
40,,10,200,0.8500978473581213
40,,12,10,0.8392041748206133
40,,12,20,0.845997577113037
40,,12,30,0.8405740378343116
40,,12,40,0.8351225421675521
40,,12,50,0.8460068959090485
40,,12,60,0.8473767589227472
40,,12,70,0.8500792097660982
40,,12,80,0.8528189357934954
40,,12,90,0.8500978473581213
40,,12,100,0.8500978473581213
40,,12,110,0.8514490727797968
40,,12,120,0.8528189357934954
40,,12,130,0.8555400242288697
40,,12,140,0.8528189357934954
40,,12,150,0.8514490727797968
40,,12,160,0.8473767589227472
40,,12,170,0.8500978473581213
40,,12,180,0.8487373031404342
40,,12,190,0.8514583915758085
40,,12,200,0.8500978473581213
40,,14,10,0.8323828161401547
40,,14,20,0.8432764886776628
40,,14,30,0.8460255335010716
40,,14,40,0.8392134936166247
40,,14,50,0.8500978473581213
40,,14,60,0.8473767589227471
40,,14,70,0.8473674401267356
40,,14,80,0.8500978473581213
40,,14,90,0.8473674401267356
40,,14,100,0.845997577113037
40,,14,110,0.845997577113037
40,,14,120,0.845997577113037
40,,14,130,0.8473674401267356
40,,14,140,0.8473674401267356
40,,14,150,0.8473674401267356
40,,14,160,0.8487279843444228
40,,14,170,0.8514583915758085
40,,14,180,0.8460068959090485
40,,14,190,0.8487279843444228
40,,14,200,0.8500885285621098
45,sqrt,2,10,0.8501071661541328
45,sqrt,2,20,0.8583077066443016
45,sqrt,2,30,0.871941105209207
45,sqrt,2,40,0.8705619233994968
45,sqrt,2,50,0.8733016494268941
45,sqrt,2,60,0.867831516168111
45,sqrt,2,70,0.8692013791818096
45,sqrt,2,80,0.8705619233994968
45,sqrt,2,90,0.8705712421955083
45,sqrt,2,100,0.8705712421955083
45,sqrt,2,110,0.8692106979778214
45,sqrt,2,120,0.8719317864131954
45,sqrt,2,130,0.8719317864131954
45,sqrt,2,140,0.867831516168111
45,sqrt,2,150,0.8692013791818096
45,sqrt,2,160,0.869192060385798
45,sqrt,2,170,0.8732923306308825
45,sqrt,2,180,0.8719317864131954
45,sqrt,2,190,0.8719131488211722
45,sqrt,2,200,0.873283011834871
45,sqrt,4,10,0.8569471624266145
45,sqrt,4,20,0.8719317864131954
45,sqrt,4,30,0.8760134190662565
45,sqrt,4,40,0.8719131488211722
45,sqrt,4,50,0.8759947814742335
45,sqrt,4,60,0.8760041002702451
45,sqrt,4,70,0.8705619233994968
45,sqrt,4,80,0.8732830118348709
45,sqrt,4,90,0.8691920603857982
45,sqrt,4,100,0.8719131488211722
45,sqrt,4,110,0.869192060385798
45,sqrt,4,120,0.8719131488211722
45,sqrt,4,130,0.8719131488211722
45,sqrt,4,140,0.8719131488211722
45,sqrt,4,150,0.8732736930388594
45,sqrt,4,160,0.8678221973720996
45,sqrt,4,170,0.8664616531544125
45,sqrt,4,180,0.8678221973720996
45,sqrt,4,190,0.8691827415897866
45,sqrt,4,200,0.8746249184605348
45,sqrt,6,10,0.8637498835150497
45,sqrt,6,20,0.8541981176032056
45,sqrt,6,30,0.866470971950424
45,sqrt,6,40,0.8664616531544125
45,sqrt,6,50,0.8678221973720994
45,sqrt,6,60,0.8664616531544125
45,sqrt,6,70,0.8678221973720996
45,sqrt,6,80,0.8732643742428478
45,sqrt,6,90,0.8719038300251608
45,sqrt,6,100,0.8719038300251608
45,sqrt,6,110,0.8705526046034852
45,sqrt,6,120,0.8746342372565465
45,sqrt,6,130,0.875985462678222
45,sqrt,6,140,0.8732643742428479
45,sqrt,6,150,0.8719038300251608
45,sqrt,6,160,0.8719038300251608
45,sqrt,6,170,0.869192060385798
45,sqrt,6,180,0.8719038300251608
45,sqrt,6,190,0.8705432858074736
45,sqrt,6,200,0.8691827415897866
45,sqrt,8,10,0.859640294473954
45,sqrt,8,20,0.8596682508619885
45,sqrt,8,30,0.8678594725561457
45,sqrt,8,40,0.8692013791818098
45,sqrt,8,50,0.8719317864131954
45,sqrt,8,60,0.8746528748485696
45,sqrt,8,70,0.8733016494268939
45,sqrt,8,80,0.8719317864131954
45,sqrt,8,90,0.876022737862268
45,sqrt,8,100,0.8760227378622683
45,sqrt,8,110,0.8732830118348709
45,sqrt,8,120,0.8732923306308825
45,sqrt,8,130,0.8746342372565463
45,sqrt,8,140,0.8719131488211722
45,sqrt,8,150,0.867831516168111
45,sqrt,8,160,0.8705432858074736
45,sqrt,8,170,0.8705432858074736
45,sqrt,8,180,0.8691827415897866
45,sqrt,8,190,0.8678221973720994
45,sqrt,8,200,0.8678221973720994
45,sqrt,10,10,0.8569285248345914
45,sqrt,10,20,0.8623800205013513
45,sqrt,10,30,0.8650917901407139
45,sqrt,10,40,0.8678221973720994
45,sqrt,10,50,0.8705339670114622
45,sqrt,10,60,0.8732550554468362
45,sqrt,10,70,0.8773460068959091
45,sqrt,10,80,0.8759947814742335
45,sqrt,10,90,0.8787158699096077
45,sqrt,10,100,0.8787158699096077
45,sqrt,10,110,0.8773553256919205
45,sqrt,10,120,0.8773553256919205
45,sqrt,10,130,0.8759947814742335
45,sqrt,10,140,0.8773646444879322
45,sqrt,10,150,0.8760041002702451
45,sqrt,10,160,0.8760041002702451
45,sqrt,10,170,0.8746528748485696
45,sqrt,10,180,0.8746528748485696
45,sqrt,10,190,0.874643556052558
45,sqrt,10,200,0.873283011834871
45,sqrt,12,10,0.843295126269686
45,sqrt,12,20,0.8705526046034852
45,sqrt,12,30,0.8705526046034852
45,sqrt,12,40,0.8651011089367253
45,sqrt,12,50,0.8678221973720994
45,sqrt,12,60,0.8678221973720996
45,sqrt,12,70,0.8691827415897866
45,sqrt,12,80,0.8718945112291492
45,sqrt,12,90,0.875985462678222
45,sqrt,12,100,0.8732643742428478
45,sqrt,12,110,0.8759947814742335
45,sqrt,12,120,0.8746249184605348
45,sqrt,12,130,0.8719038300251608
45,sqrt,12,140,0.8732736930388594
45,sqrt,12,150,0.8651011089367253
45,sqrt,12,160,0.867831516168111
45,sqrt,12,170,0.867831516168111
45,sqrt,12,180,0.8705526046034852
45,sqrt,12,190,0.8705526046034852
45,sqrt,12,200,0.8691920603857982
45,sqrt,14,10,0.8596962072500233
45,sqrt,14,20,0.8555679806169042
45,sqrt,14,30,0.8623707017053397
45,sqrt,14,40,0.8623613829093282
45,sqrt,14,50,0.8664430155623893
45,sqrt,14,60,0.8664430155623893
45,sqrt,14,70,0.861000838691641
45,sqrt,14,80,0.8664336967663779
45,sqrt,14,90,0.8664430155623893
45,sqrt,14,100,0.8705339670114622
45,sqrt,14,110,0.8705339670114622
45,sqrt,14,120,0.8705339670114622
45,sqrt,14,130,0.8678128785760879
45,sqrt,14,140,0.8705432858074736
45,sqrt,14,150,0.8678128785760879
45,sqrt,14,160,0.8678221973720994
45,sqrt,14,170,0.8678221973720994
45,sqrt,14,180,0.8691827415897866
45,sqrt,14,190,0.8678128785760879
45,sqrt,14,200,0.8678221973720994
45,log2,2,10,0.8501071661541328
45,log2,2,20,0.8583077066443016
45,log2,2,30,0.871941105209207
45,log2,2,40,0.8705619233994968
45,log2,2,50,0.8733016494268941
45,log2,2,60,0.867831516168111
45,log2,2,70,0.8692013791818096
45,log2,2,80,0.8705619233994968
45,log2,2,90,0.8705712421955083
45,log2,2,100,0.8705712421955083
45,log2,2,110,0.8692106979778214
45,log2,2,120,0.8719317864131954
45,log2,2,130,0.8719317864131954
45,log2,2,140,0.867831516168111
45,log2,2,150,0.8692013791818096
45,log2,2,160,0.869192060385798
45,log2,2,170,0.8732923306308825
45,log2,2,180,0.8719317864131954
45,log2,2,190,0.8719131488211722
45,log2,2,200,0.873283011834871
45,log2,4,10,0.8569471624266145
45,log2,4,20,0.8719317864131954
45,log2,4,30,0.8760134190662565
45,log2,4,40,0.8719131488211722
45,log2,4,50,0.8759947814742335
45,log2,4,60,0.8760041002702451
45,log2,4,70,0.8705619233994968
45,log2,4,80,0.8732830118348709
45,log2,4,90,0.8691920603857982
45,log2,4,100,0.8719131488211722
45,log2,4,110,0.869192060385798
45,log2,4,120,0.8719131488211722
45,log2,4,130,0.8719131488211722
45,log2,4,140,0.8719131488211722
45,log2,4,150,0.8732736930388594
45,log2,4,160,0.8678221973720996
45,log2,4,170,0.8664616531544125
45,log2,4,180,0.8678221973720996
45,log2,4,190,0.8691827415897866
45,log2,4,200,0.8746249184605348
45,log2,6,10,0.8637498835150497
45,log2,6,20,0.8541981176032056
45,log2,6,30,0.866470971950424
45,log2,6,40,0.8664616531544125
45,log2,6,50,0.8678221973720994
45,log2,6,60,0.8664616531544125
45,log2,6,70,0.8678221973720996
45,log2,6,80,0.8732643742428478
45,log2,6,90,0.8719038300251608
45,log2,6,100,0.8719038300251608
45,log2,6,110,0.8705526046034852
45,log2,6,120,0.8746342372565465
45,log2,6,130,0.875985462678222
45,log2,6,140,0.8732643742428479
45,log2,6,150,0.8719038300251608
45,log2,6,160,0.8719038300251608
45,log2,6,170,0.869192060385798
45,log2,6,180,0.8719038300251608
45,log2,6,190,0.8705432858074736
45,log2,6,200,0.8691827415897866
45,log2,8,10,0.859640294473954
45,log2,8,20,0.8596682508619885
45,log2,8,30,0.8678594725561457
45,log2,8,40,0.8692013791818098
45,log2,8,50,0.8719317864131954
45,log2,8,60,0.8746528748485696
45,log2,8,70,0.8733016494268939
45,log2,8,80,0.8719317864131954
45,log2,8,90,0.876022737862268
45,log2,8,100,0.8760227378622683
45,log2,8,110,0.8732830118348709
45,log2,8,120,0.8732923306308825
45,log2,8,130,0.8746342372565463
45,log2,8,140,0.8719131488211722
45,log2,8,150,0.867831516168111
45,log2,8,160,0.8705432858074736
45,log2,8,170,0.8705432858074736
45,log2,8,180,0.8691827415897866
45,log2,8,190,0.8678221973720994
45,log2,8,200,0.8678221973720994
45,log2,10,10,0.8569285248345914
45,log2,10,20,0.8623800205013513
45,log2,10,30,0.8650917901407139
45,log2,10,40,0.8678221973720994
45,log2,10,50,0.8705339670114622
45,log2,10,60,0.8732550554468362
45,log2,10,70,0.8773460068959091
45,log2,10,80,0.8759947814742335
45,log2,10,90,0.8787158699096077
45,log2,10,100,0.8787158699096077
45,log2,10,110,0.8773553256919205
45,log2,10,120,0.8773553256919205
45,log2,10,130,0.8759947814742335
45,log2,10,140,0.8773646444879322
45,log2,10,150,0.8760041002702451
45,log2,10,160,0.8760041002702451
45,log2,10,170,0.8746528748485696
45,log2,10,180,0.8746528748485696
45,log2,10,190,0.874643556052558
45,log2,10,200,0.873283011834871
45,log2,12,10,0.843295126269686
45,log2,12,20,0.8705526046034852
45,log2,12,30,0.8705526046034852
45,log2,12,40,0.8651011089367253
45,log2,12,50,0.8678221973720994
45,log2,12,60,0.8678221973720996
45,log2,12,70,0.8691827415897866
45,log2,12,80,0.8718945112291492
45,log2,12,90,0.875985462678222
45,log2,12,100,0.8732643742428478
45,log2,12,110,0.8759947814742335
45,log2,12,120,0.8746249184605348
45,log2,12,130,0.8719038300251608
45,log2,12,140,0.8732736930388594
45,log2,12,150,0.8651011089367253
45,log2,12,160,0.867831516168111
45,log2,12,170,0.867831516168111
45,log2,12,180,0.8705526046034852
45,log2,12,190,0.8705526046034852
45,log2,12,200,0.8691920603857982
45,log2,14,10,0.8596962072500233
45,log2,14,20,0.8555679806169042
45,log2,14,30,0.8623707017053397
45,log2,14,40,0.8623613829093282
45,log2,14,50,0.8664430155623893
45,log2,14,60,0.8664430155623893
45,log2,14,70,0.861000838691641
45,log2,14,80,0.8664336967663779
45,log2,14,90,0.8664430155623893
45,log2,14,100,0.8705339670114622
45,log2,14,110,0.8705339670114622
45,log2,14,120,0.8705339670114622
45,log2,14,130,0.8678128785760879
45,log2,14,140,0.8705432858074736
45,log2,14,150,0.8678128785760879
45,log2,14,160,0.8678221973720994
45,log2,14,170,0.8678221973720994
45,log2,14,180,0.8691827415897866
45,log2,14,190,0.8678128785760879
45,log2,14,200,0.8678221973720994
45,,2,10,0.8214705060106235
45,,2,20,0.8350852669835058
45,,2,30,0.8351039045755287
45,,2,40,0.8432858074736744
45,,2,50,0.843295126269686
45,,2,60,0.844655670487373
45,,2,70,0.8446463516913616
45,,2,80,0.839204174820613
45,,2,90,0.8405647190383002
45,,2,100,0.8378436306029261
45,,2,110,0.8378529493989376
45,,2,120,0.841934582051999
45,,2,130,0.843295126269686
45,,2,140,0.843295126269686
45,,2,150,0.8460162147050602
45,,2,160,0.8487373031404342
45,,2,170,0.8473767589227471
45,,2,180,0.844655670487373
45,,2,190,0.8419439008480104
45,,2,200,0.844655670487373
45,,4,10,0.8337526791538533
45,,4,20,0.837824993010903
45,,4,30,0.8392041748206133
45,,4,40,0.844655670487373
45,,4,50,0.8514583915758083
45,,4,60,0.8473860777187587
45,,4,70,0.8487279843444228
45,,4,80,0.8460068959090485
45,,4,90,0.8419252632559873
45,,4,100,0.8405647190383002
45,,4,110,0.8419439008480104
45,,4,120,0.8419439008480104
45,,4,130,0.8433044450656976
45,,4,140,0.8501071661541328
45,,4,150,0.8473767589227471
45,,4,160,0.8460162147050602
45,,4,170,0.8487373031404342
45,,4,180,0.8460162147050602
45,,4,190,0.8473767589227472
45,,4,200,0.8473767589227472
45,,6,10,0.8242102320380207
45,,6,20,0.8432671698816513
45,,6,30,0.8337433603578417
45,,6,40,0.8419439008480104
45,,6,50,0.8419252632559873
45,,6,60,0.8460255335010718
45,,6,70,0.8405647190383003
45,,6,80,0.8405647190383003
45,,6,90,0.8446463516913616
45,,6,100,0.8432858074736744
45,,6,110,0.8405647190383002
45,,6,120,0.8405647190383002
45,,6,130,0.8473860777187587
45,,6,140,0.8473767589227471
45,,6,150,0.8473767589227471
45,,6,160,0.8487373031404342
45,,6,170,0.8487559407324573
45,,6,180,0.8460255335010718
45,,6,190,0.8460255335010718
45,,6,200,0.8460255335010718
45,,8,10,0.8337433603578418
45,,8,20,0.8500698909700866
45,,8,30,0.8432858074736744
45,,8,40,0.8432858074736744
45,,8,50,0.8460068959090485
45,,8,60,0.8460162147050602
45,,8,70,0.8460068959090485
45,,8,80,0.8460068959090485
45,,8,90,0.8487373031404342
45,,8,100,0.8487466219364457
45,,8,110,0.8473767589227471
45,,8,120,0.8514677103718199
45,,8,130,0.8514677103718199
45,,8,140,0.8514677103718199
45,,8,150,0.8555493430248813
45,,8,160,0.8555493430248813
45,,8,170,0.8555586618208928
45,,8,180,0.8541981176032056
45,,8,190,0.8541887988071941
45,,8,200,0.8528282545895071
45,,10,10,0.837824993010903
45,,10,20,0.8487093467523996
45,,10,30,0.8432858074736744
45,,10,40,0.8419252632559873
45,,10,50,0.8460068959090487
45,,10,60,0.8500978473581213
45,,10,70,0.8487186655484111
45,,10,80,0.8514583915758085
45,,10,90,0.8500978473581213
45,,10,100,0.8473767589227471
45,,10,110,0.8473674401267356
45,,10,120,0.8514583915758085
45,,10,130,0.8514583915758085
45,,10,140,0.8514583915758085
45,,10,150,0.8500978473581213
45,,10,160,0.8500978473581213
45,,10,170,0.8541887988071941
45,,10,180,0.8514583915758085
45,,10,190,0.8500978473581213
45,,10,200,0.8500978473581213
45,,12,10,0.8392041748206133
45,,12,20,0.845997577113037
45,,12,30,0.8405740378343116
45,,12,40,0.8351225421675521
45,,12,50,0.8460068959090485
45,,12,60,0.8473767589227472
45,,12,70,0.8500792097660982
45,,12,80,0.8528189357934954
45,,12,90,0.8500978473581213
45,,12,100,0.8500978473581213
45,,12,110,0.8514490727797968
45,,12,120,0.8528189357934954
45,,12,130,0.8555400242288697
45,,12,140,0.8528189357934954
45,,12,150,0.8514490727797968
45,,12,160,0.8473767589227472
45,,12,170,0.8500978473581213
45,,12,180,0.8487373031404342
45,,12,190,0.8514583915758085
45,,12,200,0.8500978473581213
45,,14,10,0.8323828161401547
45,,14,20,0.8432764886776628
45,,14,30,0.8460255335010716
45,,14,40,0.8392134936166247
45,,14,50,0.8500978473581213
45,,14,60,0.8473767589227471
45,,14,70,0.8473674401267356
45,,14,80,0.8500978473581213
45,,14,90,0.8473674401267356
45,,14,100,0.845997577113037
45,,14,110,0.845997577113037
45,,14,120,0.845997577113037
45,,14,130,0.8473674401267356
45,,14,140,0.8473674401267356
45,,14,150,0.8473674401267356
45,,14,160,0.8487279843444228
45,,14,170,0.8514583915758085
45,,14,180,0.8460068959090485
45,,14,190,0.8487279843444228
45,,14,200,0.8500885285621098
50,sqrt,2,10,0.8501071661541328
50,sqrt,2,20,0.8583077066443016
50,sqrt,2,30,0.871941105209207
50,sqrt,2,40,0.8705619233994968
50,sqrt,2,50,0.8733016494268941
50,sqrt,2,60,0.867831516168111
50,sqrt,2,70,0.8692013791818096
50,sqrt,2,80,0.8705619233994968
50,sqrt,2,90,0.8705712421955083
50,sqrt,2,100,0.8705712421955083
50,sqrt,2,110,0.8692106979778214
50,sqrt,2,120,0.8719317864131954
50,sqrt,2,130,0.8719317864131954
50,sqrt,2,140,0.867831516168111
50,sqrt,2,150,0.8692013791818096
50,sqrt,2,160,0.869192060385798
50,sqrt,2,170,0.8732923306308825
50,sqrt,2,180,0.8719317864131954
50,sqrt,2,190,0.8719131488211722
50,sqrt,2,200,0.873283011834871
50,sqrt,4,10,0.8569471624266145
50,sqrt,4,20,0.8719317864131954
50,sqrt,4,30,0.8760134190662565
50,sqrt,4,40,0.8719131488211722
50,sqrt,4,50,0.8759947814742335
50,sqrt,4,60,0.8760041002702451
50,sqrt,4,70,0.8705619233994968
50,sqrt,4,80,0.8732830118348709
50,sqrt,4,90,0.8691920603857982
50,sqrt,4,100,0.8719131488211722
50,sqrt,4,110,0.869192060385798
50,sqrt,4,120,0.8719131488211722
50,sqrt,4,130,0.8719131488211722
50,sqrt,4,140,0.8719131488211722
50,sqrt,4,150,0.8732736930388594
50,sqrt,4,160,0.8678221973720996
50,sqrt,4,170,0.8664616531544125
50,sqrt,4,180,0.8678221973720996
50,sqrt,4,190,0.8691827415897866
50,sqrt,4,200,0.8746249184605348
50,sqrt,6,10,0.8637498835150497
50,sqrt,6,20,0.8541981176032056
50,sqrt,6,30,0.866470971950424
50,sqrt,6,40,0.8664616531544125
50,sqrt,6,50,0.8678221973720994
50,sqrt,6,60,0.8664616531544125
50,sqrt,6,70,0.8678221973720996
50,sqrt,6,80,0.8732643742428478
50,sqrt,6,90,0.8719038300251608
50,sqrt,6,100,0.8719038300251608
50,sqrt,6,110,0.8705526046034852
50,sqrt,6,120,0.8746342372565465
50,sqrt,6,130,0.875985462678222
50,sqrt,6,140,0.8732643742428479
50,sqrt,6,150,0.8719038300251608
50,sqrt,6,160,0.8719038300251608
50,sqrt,6,170,0.869192060385798
50,sqrt,6,180,0.8719038300251608
50,sqrt,6,190,0.8705432858074736
50,sqrt,6,200,0.8691827415897866
50,sqrt,8,10,0.859640294473954
50,sqrt,8,20,0.8596682508619885
50,sqrt,8,30,0.8678594725561457
50,sqrt,8,40,0.8692013791818098
50,sqrt,8,50,0.8719317864131954
50,sqrt,8,60,0.8746528748485696
50,sqrt,8,70,0.8733016494268939
50,sqrt,8,80,0.8719317864131954
50,sqrt,8,90,0.876022737862268
50,sqrt,8,100,0.8760227378622683
50,sqrt,8,110,0.8732830118348709
50,sqrt,8,120,0.8732923306308825
50,sqrt,8,130,0.8746342372565463
50,sqrt,8,140,0.8719131488211722
50,sqrt,8,150,0.867831516168111
50,sqrt,8,160,0.8705432858074736
50,sqrt,8,170,0.8705432858074736
50,sqrt,8,180,0.8691827415897866
50,sqrt,8,190,0.8678221973720994
50,sqrt,8,200,0.8678221973720994
50,sqrt,10,10,0.8569285248345914
50,sqrt,10,20,0.8623800205013513
50,sqrt,10,30,0.8650917901407139
50,sqrt,10,40,0.8678221973720994
50,sqrt,10,50,0.8705339670114622
50,sqrt,10,60,0.8732550554468362
50,sqrt,10,70,0.8773460068959091
50,sqrt,10,80,0.8759947814742335
50,sqrt,10,90,0.8787158699096077
50,sqrt,10,100,0.8787158699096077
50,sqrt,10,110,0.8773553256919205
50,sqrt,10,120,0.8773553256919205
50,sqrt,10,130,0.8759947814742335
50,sqrt,10,140,0.8773646444879322
50,sqrt,10,150,0.8760041002702451
50,sqrt,10,160,0.8760041002702451
50,sqrt,10,170,0.8746528748485696
50,sqrt,10,180,0.8746528748485696
50,sqrt,10,190,0.874643556052558
50,sqrt,10,200,0.873283011834871
50,sqrt,12,10,0.843295126269686
50,sqrt,12,20,0.8705526046034852
50,sqrt,12,30,0.8705526046034852
50,sqrt,12,40,0.8651011089367253
50,sqrt,12,50,0.8678221973720994
50,sqrt,12,60,0.8678221973720996
50,sqrt,12,70,0.8691827415897866
